-0.14,1.80E-01
-0.12,1.80E-01
-0.1,1.80E-01
-0.08,1.80E-01
-0.06,1.80E-01
-4.00E-02,1.80E-01
-2.00E-02,1.80E-01
0,1.80E-01
-0.12,1.40E-01
-0.1,1.40E-01
-0.08,1.40E-01
-0.06,1.40E-01
-4.00E-02,1.40E-01
-2.00E-02,1.40E-01
0,1.40E-01
-0.1,1.00E-01
-0.08,1.00E-01
-0.06,1.00E-01
-4.00E-02,1.00E-01
-2.00E-02,1.00E-01
0,1.00E-01
-0.08,6.00E-02
-0.06,6.00E-02
-4.00E-02,6.00E-02
-2.00E-02,6.00E-02
0,6.00E-02
-0.06,2.00E-02
-4.00E-02,2.00E-02
-2.00E-02,2.00E-02
0,2.00E-02
