-23.4597171
-30.20074936
-30.20074936
-30.20074936
-30.20074936
-30.20074936
-30.20074936
-15.10037468
-6.741032258
-13.48206452
-13.48206452
-13.48206452
-13.48206452
-13.48206452
-13.48206452
-6.741032258
-13.48206452
-13.48206452
-13.48206452
-13.48206452
-13.48206452
-6.741032258
-13.48206452
-13.48206452
-13.48206452
-13.48206452
-6.741032258
0
0
0
